Time,Date,Latitude,Longitude,Total PDCP DL Throughput,Total PDCP UL Throughput,PDSCH Phy Throughput (kbps),PUSCH Phy Throughput (kbps),PDSCH Resource Blocks Allocated (Allocated Subframes Only),PDSCH Resource Block Allocation (%),PUSCH Resource Blocks Allocated (Allocated Subframes Only),Number of PUSCH Resource Blocks,Number of PDSCH Resource Blocks,PDCP Throughput DL (kbps),PDCP Throughput UL (kbps),PHY Layer Throughput PDSCH (kbps),PHY Layer Throughput PUSCH (kbps),RLC Throughput DL (kbps)(LTE Throughputs from Data Collector),RLC Throughput UL (kbps)(LTE Throughputs from Data Collector)
3837.0,2022-03-21,7.303005,5.149084,0.779999971,1.080000043,2.769999981,115.1100006,3.900000095,0.119999997,2.0,0.300000012,0.100000001,0.779999971,1.039999962,3.119999886,120.0500031,0.980000019,1.159999967
3839.0,2022-03-21,7.302965,5.149156,0.389999986,1.200000048,2.309999943,109.1500015,4.0,0.159999996,2.099999905,0.200000003,0.200000003,0.779999971,1.600000024,16.81999969,115.9000015,0.639999986,1.070000052
3841.0,2022-03-21,7.302911,5.1492525,1.460000038,2.359999895,4.210000038,112.8199997,4.599999905,0.230000004,2.099999905,0.300000012,0.200000003,1.480000019,2.480000019,2.50999999,115.0800018,1.230000019,2.900000095
3843.0,2022-03-21,7.3028435,5.14937,0.779999971,2.200000048,3.019999981,108.1299973,4.0,0.140000001,2.099999905,0.200000003,0.100000001,0.519999981,1.779999971,7.820000172,113.8499985,0.720000029,2.210000038
3845.0,2022-03-21,7.302765,5.149506,0.779999971,1.360000014,3.289999962,112.2799988,3.700000048,0.25999999,2.0,0.200000003,0.300000012,0.779999971,1.039999962,3.299999952,117.1699982,0.99000001,1.980000019
3847.0,2022-03-21,7.302676,5.149657,1.25,1.299999952,2.720000029,53.47999954,9.199999809,0.140000001,2.200000048,0.100000001,0.100000001,1.649999976,1.710000038,15.93999958,75.69999695,1.159999967,0.769999981
3849.0,2022-03-21,7.302569,5.149827,0.779999971,1.129999995,2.859999895,5.340000153,6.900000095,0.319999993,3.0,0.0,0.300000012,0.629999995,0.899999976,3.579999924,8.350000381,0.670000017,1.49000001
3851.0,2022-03-21,7.3024465,5.150017,1.110000014,1.950000048,3.390000105,15.31999969,5.5,0.02,2.5,0.0,0.0,1.450000048,2.779999971,7.480000019,10.93999958,1.379999995,1.769999981
3853.0,2022-03-21,7.30231,5.150226,1.210000038,2.529999971,3.819999933,104.2399979,5.099999905,0.209999993,2.200000048,0.200000003,0.200000003,1.570000052,1.870000005,6.050000191,107.6100006,1.25,2.609999895
3855.0,2022-03-21,7.302156,5.150446,1.25,1.820000052,2.769999981,23.48999977,5.699999809,0.050000001,3.200000048,0.0,0.0,1.159999967,1.879999995,4.820000172,73.91999817,1.409999967,3.200000048
3857.0,2022-03-21,7.301997,5.150671,0.629999995,1.129999995,3.569999933,4.199999809,7.599999905,2.450000048,3.0,0.0,2.5,0.779999971,1.460000038,2.039999962,9.5,0.680000007,0.889999986
3859.0,2022-03-21,7.301836,5.1508955,1.25,1.269999981,2.220000029,105.3300018,5.900000095,0.01,2.400000095,0.300000012,0.0,1.659999967,1.269999981,1.809999943,101.1800003,1.370000005,1.330000043
3901.0,2022-03-21,7.3016665,5.1511255,1.919999957,1.659999967,3.059999943,93.56999969,6.300000191,0.07,2.400000095,0.100000001,0.100000001,1.980000019,1.779999971,5.760000229,113.9300003,1.110000014,1.929999948
3903.0,2022-03-21,7.3014875,5.151359,0.389999986,2.430000067,3.279999971,6.130000114,4.400000095,0.379999995,2.799999952,0.0,0.400000006,1.850000024,2.619999886,7.46999979,10.0,1.720000029,2.559999943
3905.0,2022-03-21,7.301307,5.1515915,0.949999988,2.420000076,3.190000057,12.88000011,5.599999905,0.01,3.200000048,0.0,0.0,1.00999999,2.799999952,4.130000114,28.37000084,0.730000019,2.819999933
3907.0,2022-03-21,7.301134,5.1518005,1.080000043,1.450000048,1.889999986,89.47000122,6.0,0.180000007,2.200000048,0.200000003,0.200000003,0.920000017,1.409999967,10.28999996,87.54000092,1.629999995,1.789999962
3909.0,2022-03-21,7.300981,5.151976,0.779999971,1.039999962,1.820000052,98.95999908,7.900000095,0.829999983,2.099999905,0.200000003,0.800000012,0.779999971,1.039999962,4.03000021,101.6500015,0.959999979,1.200000048
3911.0,2022-03-21,7.300839,5.152136,0.779999971,0.579999983,1.940000057,97.26000214,8.300000191,0.270000011,2.099999905,0.200000003,0.300000012,0.939999998,0.879999995,0.870000005,102.8700027,0.649999976,0.870000005
3913.0,2022-03-21,7.300702,5.152293,1.529999971,2.369999886,1.789999962,81.83999634,7.099999905,0.029999999,2.099999905,0.100000001,0.0,1.629999995,2.450000048,5.090000153,88.20999908,1.789999962,2.390000105
3915.0,2022-03-21,7.3005575,5.152454,1.24000001,2.410000086,3.279999971,11.39999962,5.400000095,0.01,3.299999952,0.0,0.0,1.330000043,2.200000048,4.019999981,18.47999954,1.289999962,3.539999962
